"sku";"gu_vpe";"ean";"STATUS"
"77102";"1.00";"8391135771029";"1"
"77103";"1.00";"8391135771036";"1"
"77104";"1.00";"8391135771043";"1"
"77105";"1.00";"8391135771050";"1"
"77106";"1.00";"8391135771067";"1"
"77107";"1.00";"8391135771074";"1"
"77108";"1.00";"8391135771081";"1"
"77109";"1.00";"8391135771098";"1"
"77110";"1.00";"8391135771104";"1"
"77111";"1.00";"8391135771111";"1"
"77112";"1.00";"8391135771128";"1"
"77113";"1.00";"8391135771135";"1"
"77114";"1.00";"8391135771142";"1"
"77115";"1.00";"8391135771159";"1"
"77118";"1.00";"8391135771180";"1"
"77119";"1.00";"8391135771197";"1"
"77120";"1.00";"77120";"0"
"77120";"1.00";"8391135771203";"1"
"77121";"1.00";"8391135771210";"1"
"77122";"1.00";"8391135771227";"1"
"77123";"1.00";"8391135771234";"1"
"77124";"1.00";"8391135771241";"1"
"77125";"1.00";"8391135771258";"1"
"77126";"1.00";"8391135771265";"1"
"77127";"1.00";"8391135771272";"1"
"77128";"1.00";"8004225046937";"1"
"77129";"1.00";"2030485002808";"0"
"77129";"1.00";"8391135771296";"1"
"77130";"1.00";"8391135771302";"1"
"77131";"1.00";"8391135771319";"1"
"77132";"1.00";"8391135771326";"1"
"77133";"1.00";"8391135771333";"1"
"77134";"1.00";"8391135771340";"1"
"77135";"1.00";"8391135771357";"1"
"77136";"1.00";"8391135771364";"1"
"77137";"1.00";"8391135771371";"1"
"77138";"1.00";"77138";"0"
"77138";"1.00";"8018347005727";"1"
"77139";"1.00";"2102040002421";"0"
"77139";"1.00";"8391135771395";"1"
"77140";"1.00";"77140";"0"
"77140";"1.00";"8018347005666";"1"
"77141";"1.00";"2247540003025";"0"
"77141";"1.00";"77141";"0"
"77141";"1.00";"8391135771418";"1"
"77142";"1.00";"77142";"0"
"77142";"1.00";"8018347005055";"1"
"77143";"1.00";"8391135771432";"1"
"77144";"1.00";"8391135771449";"1"
"77145";"1.00";"8391135771456";"1"
"77146";"1.00";"8391135771463";"1"
"77147";"1.00";"8004225057254";"1"
"77148";"1.00";"8391135771487";"1"
"77148";"1.00";"8004225057261";"0"
"77149";"1.00";"8391135771494";"1"
"77150";"1.00";"8391135771500";"1"
"77151";"1.00";"8391135771517";"1"
"77152";"1.00";"8391135771524";"1"
"77153";"1.00";"8391135771531";"1"
"77154";"1.00";"8391135771548";"1"
"77155";"1.00";"2030569002588";"1"
"77156";"1.00";"2030816001241";"0"
"77156";"1.00";"2030816001005";"1"
"77157";"1.00";"8391135771579";"1"
"77158";"1.00";"8391135771586";"1"
"77159";"1.00";"8391135771593";"1"
"77160";"1.00";"2011063005800";"0"
"77160";"1.00";"8391135771609";"0"
"77160";"1.00";"2011063000003";"1"
"77161";"1.00";"2011066000000";"0"
"77161";"1.00";"8391135771616";"1"
"77162";"1.00";"2011064006707";"0"
"77162";"1.00";"8391135771623";"1"
"77163";"1.00";"2011065006706";"0"
"77163";"1.00";"2011065000001";"0"
"77163";"1.00";"8391135771630";"1"
"77164";"1.00";"8391135771647";"1"
"77165";"1.00";"8391135771654";"1"
"77166";"1.00";"8002974009463";"1"
"77167";"1.00";"8002974009449";"1"
"77168";"1.00";"8391135771685";"1"
"77169";"1.00";"8391135771692";"1"
"77170";"1.00";"8391135771708";"1"
"77170   GOTA /";"1.00";"00000000002720";"1"
"77172";"1.00";"8391135771722";"1"
"77173";"1.00";"8391135771739";"1"
"77174";"1.00";"8391135771746";"1"
"77175";"1.00";"2030850001009";"0"
"77175";"1.00";"8391135771753";"1"
"77176";"1.00";"8391135771760";"1"
"77177";"1.00";"8391135771777";"1"
"77177";"1.00";"2010565000009";"0"
"77178";"1.00";"8391135771784";"1"
"77179";"1.00";"8391135771791";"1"
"77180";"1.00";"8391135771807";"1"
"77181";"1.00";"8004273001148";"1"
"77182";"1.00";"8007548003601";"1"
"77183";"1.00";"7622300328276";"1"
"77184";"1.00";"7622300083021";"1"
"77185";"1.00";"80019428";"1"
"77186";"1.00";"8391135771869";"1"
"77187";"1.00";"8004225055649";"1"
"77188";"1.00";"8003013042595";"1"
"77189";"1.00";"8391135771890";"1"
"77190";"1.00";"8391135771906";"1"
"77191";"1.00";"8391135771913";"1"
"77192";"1.00";"8391135771920";"1"
"77193";"1.00";"2289982003201";"0"
"77193";"1.00";"8391135771937";"1"
"77194";"1.00";"2289981002922";"0"
"77194";"1.00";"8391135771944";"1"
"77195";"1.00";"8391135771951";"1"
"77196";"1.00";"8391135771968";"1"
"77197";"1.00";"8391135771975";"1"
"77198";"1.00";"8391135771982";"1"
"77199";"1.00";"8391135771999";"1"
"77200";"1.00";"8391135772002";"1"
"77201";"1.00";"8010817121159";"1"
"77202";"1.00";"8010817108358";"1"
"77203";"1.00";"8391135772033";"1"
"77204";"1.00";"8391135772040";"1"
"77205";"1.00";"8391135772057";"1"
"77206";"1.00";"8391135772064";"1"
"77207";"1.00";"8391135772071";"1"
"77207";"1.00";"2324036001960";"0"
"77208";"1.00";"8391135772088";"1"
"77209";"1.00";"8391135772095";"1"
"77210";"1.00";"8033267001475";"1"
"77211";"1.00";"2969554001322";"1"
"77212";"1.00";"8010817135316";"1"
"77213";"1.00";"77213";"0"
"77213";"1.00";"8391135772132";"1"
"77214";"1.00";"8018347001019";"1"
"77215";"1.00";"77215";"0"
"77215";"1.00";"8391135772156";"1"
"77216";"1.00";"77216";"0"
"77216";"1.00";"8391135772163";"1"
"77217";"1.00";"8032697270055";"1"
"77218";"1.00";"8032697270048";"1"
"77219";"1.00";"8032697206603";"1"
"77220";"1.00";"77220";"1"
"77221";"1.00";"77221";"0"
"77221";"1.00";"8391135772217";"1"
"77222";"1.00";"77222";"0"
"77222";"1.00";"8391135772224";"1"
"77223";"1.00";"77223";"0"
"77223";"1.00";"8391135772231";"1"
"77224";"1.00";"77224";"0"
"77224";"1.00";"8391135772248";"1"
"77225";"1.00";"77225";"0"
"77225";"1.00";"8391135772255";"1"
"77226";"1.00";"77226";"0"
"77226";"1.00";"8391135772262";"1"
"77227";"1.00";"77227";"0"
"77227";"1.00";"8391135772279";"1"
"77228";"1.00";"77228";"0"
"77228";"1.00";"8391135772286";"1"
"77229";"1.00";"77229";"0"
"77229";"1.00";"8391135772293";"1"
"77230";"1.00";"77230";"0"
"77230";"1.00";"8391135772309";"1"
"77231";"1.00";"77231";"0"
"77231";"1.00";"2252540000004";"1"
"77232";"1.00";"77232";"0"
"77232";"1.00";"8391135772323";"1"
"77233";"1.00";"77233";"0"
"77233";"1.00";"8391135772330";"1"
"77234";"1.00";"77234";"0"
"77234";"1.00";"8391135772347";"1"
"77235";"1.00";"77235";"0"
"77235";"1.00";"8391135772354";"1"
"77236";"1.00";"77236";"0"
"77236";"1.00";"2627400000003";"1"
"77237";"1.00";"77237";"0"
"77237";"1.00";"8391135772378";"1"
"77238";"1.00";"77238";"1"
"77239";"1.00";"2200014003686";"0"
"77239";"1.00";"2200012004142";"0"
"77239";"1.00";"8391135772392";"1"
"77239";"1.00";"000543299";"0"
"77240";"1.00";"77240";"0"
"77240";"1.00";"8391135772408";"1"
"77241";"1.00";"77241";"0"
"77241";"1.00";"8391135772415";"1"
"77242";"1.00";"77242";"0"
"77242";"1.00";"8391135772422";"1"
"77243";"1.00";"77243";"0"
"77243";"1.00";"8391135772439";"1"
"77244";"1.00";"77244";"0"
"77244";"1.00";"8391135772446";"1"
"77245";"1.00";"77245";"0"
"77245";"1.00";"8391135772453";"1"
"77246";"1.00";"8032774650015";"1"
"77247";"1.00";"77247";"0"
"77247";"1.00";"8391135772477";"1"
"77248";"1.00";"77248";"0"
"77248";"1.00";"8033087340976";"1"
"77249";"1.00";"77249";"0"
"77249";"1.00";"8033087340853";"1"
"77250";"1.00";"77250";"0"
"77250";"1.00";"8033087340983";"1"
"77251";"1.00";"77251";"0"
"77251";"1.00";"8033087340990";"1"
"77252";"1.00";"77252";"0"
"77252";"1.00";"8391135772521";"1"
"77253";"1.00";"77253";"0"
"77253";"1.00";"8391135772538";"1"
"77254";"1.00";"77254";"0"
"77254";"1.00";"8391135772545";"1"
"77255";"1.00";"77255";"0"
"77255";"1.00";"8391135772552";"1"
"77256";"1.00";"77256";"0"
"77256";"1.00";"8391135772569";"1"
"77257";"1.00";"77257";"0"
"77257";"1.00";"8391135772576";"1"
"77258";"1.00";"77258";"0"
"77258";"1.00";"8391135772583";"1"
"77259";"1.00";"77259";"0"
"77259";"1.00";"8018347006359";"1"
"77260";"1.00";"77260";"0"
"77260";"1.00";"8018347006366";"1"
"77261";"1.00";"1181880005503";"1"
"77261";"1.00";"8018347000760";"0"
"77262";"1.00";"8018347000777";"1"
"77263";"1.00";"00000000003429";"0"
"77263";"1.00";"8391135772637";"1"
"77264";"1.00";"8018347005673";"0"
"77264";"1.00";"77264";"0"
"77264";"1.00";"8391135772644";"1"
"77265";"1.00";"77265";"0"
"77265";"1.00";"8033087340884";"1"
"77266";"1.00";"77266";"0"
"77266";"1.00";"8391135772668";"1"
"77267";"1.00";"77267";"1"
"77268";"1.00";"8033087340389";"1"
"77269";"1.00";"28823865";"1"
"77270";"1.00";"29044672";"0"
"77270";"1.00";"8391135772705";"1"
"77271";"1.00";"23931657";"0"
"77271";"1.00";"8391135772712";"1"
"77272";"1.00";"28238645";"0"
"77272";"1.00";"8391135772729";"1"
"77273";"1.00";"2820961002602";"0"
"77273";"1.00";"8391135772736";"1"
"77274";"1.00";"27182048";"0"
"77274";"1.00";"8391135772743";"1"
"77275";"1.00";"28209058";"0"
"77275";"1.00";"8391135772750";"1"
"77276";"1.00";"77276";"0"
"77276";"1.00";"8391135772767";"1"
"77277";"1.00";"29521715";"0"
"77277";"1.00";"8391135772774";"1"
"77278";"1.00";"25583229";"0"
"77278";"1.00";"8391135772781";"1"
"77279";"1.00";"77279";"0"
"77279";"1.00";"8391135772798";"1"
"77280";"1.00";"77280";"0"
"77280";"1.00";"8391135772804";"1"
"77281";"1.00";"77281";"0"
"77281";"1.00";"8391135772811";"1"
"77282";"1.00";"77282";"0"
"77282";"1.00";"8391135772828";"1"
"77283";"1.00";"77283";"0"
"77283";"1.00";"8391135772835";"1"
"77284";"1.00";"77284";"0"
"77284";"1.00";"8391135772842";"1"
"77285";"1.00";"77285";"0"
"77285";"1.00";"8391135772859";"1"
"77286";"1.00";"77286";"0"
"77286";"1.00";"8391135772866";"1"
"77287";"1.00";"77287";"1"
"77288";"1.00";"8007612389990";"1"
"77289";"1.00";"8391135772897";"1"
"77290";"1.00";"77290";"0"
"77290";"1.00";"8391135772903";"1"
"77291";"1.00";"77291";"1"
"77292";"1.00";"77292";"1"
"77293";"1.00";"2101857017352";"0"
"77293";"1.00";"8391135772934";"1"
"77294";"1.00";"77294";"1"
"77295";"1.00";"8391135772958";"1"
"77296";"1.00";"2030814001045";"0"
"77296";"1.00";"8391135772965";"1"
"77297";"1.00";"2010825000008";"0"
"77297";"1.00";"8391135772972";"1"
"77298";"1.00";"8391135772989";"1"
"77299";"1.00";"77299";"1"
"77300";"1.00";"8391135773009";"1"
"77301";"1.00";"2030564010007";"0"
"77301";"1.00";"8391135773016";"1"
"77302";"1.00";"2030562005005";"0"
"77302";"1.00";"8391135773023";"1"
"77303";"1.00";"83911357730310";"1"
"77304";"1.00";"8391135773047";"1"
"77305";"1.00";"77305";"1"
"77306";"1.00";"77306";"1"
"77307";"1.00";"8391135773078";"1"
"78001";"1.00";"8391135780014";"1"
"78002";"1.00";"8391135780021";"1"
"78003";"1.00";"8012386160140";"1"
"78004";"1.00";"8391135780045";"1"
"78005";"1.00";"8391135780052";"1"
"78006";"1.00";"8391135780069";"1"
"78007";"1.00";"8391135780076";"1"
"78009";"1.00";"8032853620601";"1"
"78010";"1.00";"8391135780106";"1"
"78011";"1.00";"8391135780113";"1"
"78012";"1.00";"8391135780120";"1"
"78013";"1.00";"8011661001154";"1"
"78014";"1.00";"2846520003620";"1"
"78014";"1.00";"2846520002647";"0"
"78016";"1.00";"8011661000911";"1"
"78017";"1.00";"8391135780175";"1"
"78018";"1.00";"8391135780182";"1"
"78019";"1.00";"8391135780199";"1"
"78020";"1.00";"78020";"0"
"78020";"1.00";"8006768000216";"1"
"78021";"1.00";"8391135780212";"1"
"78022";"1.00";"8391135780229";"1"
"78023";"1.00";"8391135780236";"1"
"78024";"1.00";"8391135780243";"1"
"78025";"1.00";"8391135780250";"1"
"78026";"1.00";"8391135780267";"1"
"78027";"1.00";"8391135780274";"1"
"78028";"1.00";"8391135780281";"1"
"78029";"1.00";"8391135780298";"1"
"78030";"1.00";"8391135780304";"1"
"78031";"1.00";"8391135780311";"1"
"78032";"1.00";"8391135780328";"1"
"78033";"1.00";"8391135780335";"1"
"78034";"1.00";"8391135780342";"1"
"78035";"1.00";"8391135780359";"1"
"78036";"1.00";"8391135780366";"1"
"78037";"1.00";"8391135780373";"1"
"78039";"1.00";"8391135780397";"1"
"78040";"1.00";"8391135780403";"1"
"78041";"1.00";"8391135780410";"1"
"78042";"1.00";"8391135780427";"1"
"78043";"1.00";"8391135780434";"1"
"78044";"1.00";"8391135780441";"1"
"78045";"1.00";"8391135780458";"1"
"78046";"1.00";"8391135780465";"1"
"78047";"1.00";"8391135780472";"1"
"78047";"1.00";"2962040000007";"0"
"78048";"1.00";"8391135780489";"1"
"78049";"1.00";"8391135780496";"1"
"78050";"1.00";"8391135780502";"1"
"78051";"1.00";"8391135780519";"1"
"78052";"1.00";"8391135780526";"1"
"78053";"1.00";"8391135780533";"1"
"78054";"1.00";"8391135780540";"1"
"78055";"1.00";"8391135780557";"1"
"78056";"1.00";"8391135780564";"1"
"78057";"1.00";"8391135780571";"1"
"78058";"1.00";"8391135780588";"1"
"78059";"1.00";"8391135780595";"1"
"78060";"1.00";"8391135780601";"1"
"78061";"1.00";"8391135780618";"1"
"78062";"1.00";"8391135780625";"1"
"78063";"1.00";"8391135780632";"1"
"78064";"1.00";"8391135780649";"1"
"78065";"1.00";"8391135780656";"1"
"78066";"1.00";"8391135780663";"1"
"78067";"1.00";"8391135780670";"1"
"78068";"1.00";"8391135780687";"1"
"78069";"1.00";"8391135780694";"1"
"78070";"1.00";"8391135780700";"1"
"78071";"1.00";"8391135780717";"1"
"78072";"1.00";"8391135780724";"1"
"78073";"1.00";"8391135780731";"1"
"78074";"1.00";"8391135780748";"1"
"78074";"1.00";"2846910003506";"0"
"78075";"1.00";"8011613000778";"1"
"78076";"1.00";"8391135781868";"1"
"78076";"1.00";"8032891700006";"0"
"78077";"1.00";"8391135780779";"1"
"78078";"1.00";"8391135780786";"1"
"78079";"1.00";"8391135780793";"1"
"78080";"1.00";"8391135780809";"1"
"78081";"1.00";"8391135780816";"1"
"78082";"1.00";"8391135780823";"1"
"78083";"1.00";"8391135780830";"1"
"78084";"1.00";"8391135780847";"1"
"78085";"1.00";"8391135780854";"1"
"78086";"1.00";"8391135780861";"1"
"78087";"1.00";"8391135780878";"1"
"78088";"1.00";"8391135780885";"1"
"78089";"1.00";"8391135780892";"1"
"78090";"1.00";"8391135780908";"1"
"78093";"1.00";"8006768000513";"1"
"78094";"1.00";"8391135780946";"1"
"78095";"1.00";"8032958160057";"1"
"78096";"1.00";"8004603100459";"1"
"78097";"1.00";"8391135780977";"1"
"78098";"1.00";"8391135780984";"1"
"78099";"1.00";"8391135780991";"1"
"78100";"1.00";"8391135781004";"1"
"78101";"1.00";"8014949000412";"1"
"78102";"1.00";"8391135781028";"1"
"78103";"1.00";"8391135781035";"1"
"78104";"1.00";"8391135781042";"1"
"78105";"1.00";"8391135781059";"1"
"78106";"1.00";"8391135781066";"1"
"78107";"1.00";"8391135781073";"1"
"78108";"1.00";"8391135781080";"1"
"78109";"1.00";"8391135781097";"1"
"78110";"1.00";"8391135781103";"1"
"78111";"1.00";"8391135781110";"1"
"78112";"1.00";"8391135781127";"1"
"78113";"1.00";"8391135781134";"1"
"78114";"1.00";"8391135781141";"1"
"78115";"1.00";"8391135781158";"1"
"78116";"1.00";"8391135781165";"1"
"78117";"1.00";"8391135781172";"1"
"78118";"1.00";"8391135781189";"1"
"78119";"1.00";"8391135781196";"1"
"78120";"1.00";"8391135781202";"1"
"78121";"1.00";"8391135781219";"1"
"78122";"1.00";"8391135781226";"1"
"78123";"1.00";"8391135781233";"1"
"78124";"1.00";"8391135781240";"1"
"78125";"1.00";"8391135781257";"1"
"78126";"1.00";"8391135781264";"1"
"78127";"1.00";"8391135781271";"1"
"78128";"1.00";"8391135781288";"1"
"78129";"1.00";"8391135781295";"1"
"78130";"1.00";"8391135781301";"1"
"78131";"1.00";"8391135781318";"1"
"78132";"1.00";"8003518100974";"1"
"78133";"1.00";"8391135781332";"1"
"78134";"1.00";"8391135781349";"1"
"78135";"1.00";"8021398256802";"1"
"78136";"1.00";"8391135781363";"1"
"78137";"1.00";"8391135781370";"1"
"78138";"1.00";"8391135781387";"1"
"78139";"1.00";"8391135781394";"1"
"78140";"1.00";"8391135781400";"1"
"78141";"1.00";"8391135781417";"1"
"78142";"1.00";"8391135781424";"1"
"78143";"1.00";"8391135781431";"1"
"78144";"1.00";"8004673700061";"1"
"78145";"1.00";"8391135781455";"1"
"78146";"1.00";"8391135781462";"1"
"78147";"1.00";"8391135781479";"1"
"78148";"1.00";"8391135781486";"1"
"78149";"1.00";"8391135781493";"1"
"78150";"1.00";"8391135781509";"1"
"78151";"1.00";"8391135781516";"1"
"78152";"1.00";"8391135781523";"1"
"78153";"1.00";"8391135781530";"1"
"78154";"1.00";"8391135781547";"1"
"78155";"1.00";"8391135781554";"1"
"78156";"1.00";"8391135781561";"1"
"78157";"1.00";"8391135781578";"0"
"78157";"1.00";"8006768000278";"1"
"78158";"1.00";"8391135781585";"1"
"78159";"1.00";"8391135781592";"1"
"78160";"1.00";"8391135781608";"1"
"78161";"1.00";"8391135781615";"1"
"78162";"1.00";"8391135781622";"1"
"78163";"1.00";"8391135781639";"1"
"78164";"1.00";"8391135781646";"1"
"78165";"1.00";"8391135781653";"1"
"78166";"1.00";"8391135781660";"1"
"78167";"1.00";"8391135781677";"1"
"78168";"1.00";"8391135781684";"1"
"78172";"1.00";"8391135781721";"1"
"78173";"1.00";"8391135781738";"1"
"78174";"1.00";"8032958160064";"1"
"78175";"1.00";"8391135781752";"1"
"78176";"1.00";"8391135781769";"1"
"78177";"1.00";"8391135781776";"1"
"78178";"1.00";"8391135781783";"1"
"78179";"1.00";"8391135781790";"1"
"78180";"1.00";"8391135781806";"1"
"78181";"1.00";"8391135781813";"1"
"78182";"1.00";"8391135781820";"1"
"78183";"1.00";"8391135781837";"1"
"78184";"1.00";"8391135781844";"1"
"78185";"1.00";"8391135781851";"1"
"78186";"1.00";"78186";"1"
"78187";"1.00";"8391135781875";"1"
"78187";"1.00";"8032958160071";"0"
"78188";"1.00";"8391135781882";"1"
"78189";"1.00";"8391135781899";"1"
"78190";"1.00";"8391135781905";"1"
"78191";"1.00";"8391135781912";"1"
"78192";"1.00";"8391135781929";"1"
"78193";"1.00";"8391135781936";"1"
"78194";"1.00";"8391135781943";"1"
"78195";"1.00";"8391135781950";"1"
"78196";"1.00";"8391135781967";"1"
"78197";"1.00";"8391135781974";"1"
"78198";"1.00";"8391135781981";"1"
"78199";"1.00";"8391135781998";"1"
"78200";"1.00";"8391135782001";"1"
"78201";"1.00";"8391135782018";"1"
"78202";"1.00";"78202";"0"
"78202";"1.00";"8391135782025";"1"
"78203";"1.00";"78203";"1"
"78203";"1.00";"8391135782032";"0"
"78204";"1.00";"78204";"0"
"78204";"1.00";"8391135782049";"1"
"78205";"1.00";"78205";"0"
"78205";"1.00";"8391135782056";"1"
"78206";"1.00";"78206";"0"
"78206";"1.00";"8391135782063";"1"
"78207";"1.00";"78207";"0"
"78207";"1.00";"8391135782070";"1"
"78208";"1.00";"78208";"0"
"78208";"1.00";"8391135782087";"1"
"78209";"1.00";"78209";"0"
"78209";"1.00";"8391135782094";"1"
"78210";"1.00";"78210";"0"
"78210";"1.00";"8391135782100";"1"
"78211";"1.00";"8006768001411";"1"
"78212";"1.00";"8006768000575";"1"
"78213";"1.00";"8006768000544";"1"
"78214";"1.00";"8006768000285";"1"
"78215";"1.00";"78215";"0"
"78215";"1.00";"8006768000520";"1"
"78216";"1.00";"8006768000254";"1"
"78217";"1.00";"8006768007208";"1"
"78218";"1.00";"78218";"0"
"78218";"1.00";"8006768007048";"1"
"78219";"1.00";"8004673700610";"1"
"78220";"1.00";"78220";"0"
"78220";"1.00";"8391135782209";"1"
"78221";"1.00";"8033267001581";"1"
"78222";"1.00";"78222";"0"
"78222";"1.00";"8391135782223";"1"
"78223";"1.00";"78223";"1"
"78224";"1.00";"00000000003427";"0"
"78224";"1.00";"8391135782247";"1"
"78225";"1.00";"78225";"0"
"78225";"1.00";"8391135782254";"1"
"78226";"1.00";"8014745013814";"1"
"78227";"1.00";"8006768000018";"1"
"78228";"1.00";"78228";"0"
"78228";"1.00";"8391135782285";"1"
"78229";"1.00";"78229";"1"
"78230";"1.00";"78230";"0"
"78230";"1.00";"8391135782308";"1"
"78231";"1.00";"78231";"0"
"78231";"1.00";"8391135782315";"1"
"78232";"1.00";"78232";"0"
"78232";"1.00";"8391135782322";"1"
"78233";"1.00";"78233";"0"
"78233";"1.00";"8391135782339";"1"
"78234";"1.00";"78234";"0"
"78234";"1.00";"8391135782346";"1"
"78235";"1.00";"78235";"0"
"78235";"1.00";"8391135782353";"1"
"78236";"1.00";"78236";"0"
"78236";"1.00";"8391135782360";"1"
"78237";"1.00";"78237";"0"
"78237";"1.00";"8391135782377";"1"
"78238";"1.00";"78238";"0"
"78238";"1.00";"8391135782384";"1"
"78239";"1.00";"2708310002520";"0"
"78239";"1.00";"8391135782391";"1"
"78240";"1.00";"2205641002460";"0"
"78240";"1.00";"8391135782407";"1"
"78241";"1.00";"78241";"0"
"78241";"1.00";"8391135782414";"1"
"78242";"1.00";"78242";"0"
"78242";"1.00";"8391135782421";"1"
"78243";"1.00";"78243";"0"
"78243";"1.00";"8391135782438";"1"
"78244";"1.00";"78244";"0"
"78244";"1.00";"8391135782445";"1"
"78245";"1.00";"78245";"0"
"78245";"1.00";"8391135782452";"1"
"78246";"1.00";"2000570010605";"1"
"78247";"1.00";"8391135782476";"1"
"78248";"1.00";"8005986006031";"1"
"78249";"1.00";"2000309002802";"0"
"78249";"1.00";"8391135782490";"1"
"78250";"1.00";"8005986006321";"1"
"78251";"1.00";"8005986006444";"1"
"78252";"1.00";"8005986007236";"1"
"78253";"1.00";"8051414721144";"1"
"78254";"1.00";"2562600021208";"0"
"78254";"1.00";"8391135782544";"1"
"78255";"1.00";"00000000003443";"1"
"78256";"1.00";"2504014002367";"0"
"78256";"1.00";"8391135782568";"1"
"78257";"1.00";"2282193002865";"0"
"78257";"1.00";"8391135782575";"1"
"78258";"1.00";"78258";"1"
"78259";"1.00";"2219593002621";"0"
"78259";"1.00";"8391135782599";"1"
"78260";"1.00";"8032793290742";"1"
"78261";"1.00";"78261";"0"
"78261";"1.00";"8391135782612";"1"
"78262";"1.00";"78262";"1"
"78263";"1.00";"8391135782636";"1"
"78264";"1.00";"8391135782643";"1"
"78265";"1.00";"8005986604084";"1"
"79001";"1.00";"4052667002985";"1"
"79002";"1.00";"8004673220101";"1"
"79003";"1.00";"8010184000033";"1"
"79004";"1.00";"4052667002961";"1"
"79005";"1.00";"79005";"0"
"79005";"1.00";"8032697204005";"1"
"79006";"1.00";"79006";"0"
"79006";"1.00";"8032958160187";"1"
"80001";"1.00";"8391135800019";"1"
"80002";"1.00";"8391135800026";"1"
"80003";"1.00";"8391135800033";"1"
"80004";"1.00";"8391135800040";"1"
"80005";"1.00";"8391135800057";"1"
"80006";"1.00";"8391135800064";"1"
"80007";"1.00";"8391135800071";"1"
"80008";"1.00";"8391135800088";"1"
"80009";"1.00";"8391135800095";"1"
"80010";"1.00";"8391135800101";"1"
"80011";"1.00";"8391135800118";"1"
"80012";"1.00";"8391135800125";"1"
"80013";"1.00";"8391135800132";"1"
"80014";"1.00";"8391135800149";"1"
"80015";"1.00";"8391135800156";"1"
"80016";"1.00";"8391135800163";"1"
"80017";"1.00";"8391135800170";"1"
"80018";"1.00";"8391135800187";"1"
"80019";"1.00";"8391135800194";"1"
"80020";"1.00";"8391135800200";"1"
"80021";"1.00";"8391135800217";"1"
"80022";"1.00";"8391135800224";"1"
"80023";"1.00";"8391135800231";"1"
"80024";"1.00";"8391135800248";"1"
"80025";"1.00";"8391135800255";"1"
"80026";"1.00";"8391135800262";"1"
"80027";"1.00";"8391135800279";"1"
"80028";"1.00";"8391135800286";"1"
"80029";"1.00";"8391135800293";"1"
"80030";"1.00";"8391135800309";"1"
"80031";"1.00";"8391135800316";"1"
"80032";"1.00";"8391135800323";"1"
"80033";"1.00";"8391135800330";"1"
"80034";"1.00";"8391135800347";"1"
"80035";"1.00";"8391135800354";"1"
"80036";"1.00";"8391135800361";"1"
"80037";"1.00";"8391135800378";"1"
"80038";"1.00";"8391135800385";"1"
"80039";"1.00";"8391135800392";"1"
"80040";"1.00";"8391135800408";"1"
"80041";"1.00";"8391135800415";"1"
"80042";"1.00";"8391135800422";"1"
"80043";"1.00";"8391135800439";"1"
"80045";"1.00";"8391135800453";"1"
"80046";"1.00";"8391135800460";"1"
"80047";"1.00";"8391135800477";"1"
"80048";"1.00";"8391135800484";"1"
"80049";"1.00";"8391135800491";"1"
"80050";"1.00";"8391135800507";"1"
"80052";"1.00";"8391135800521";"1"
"80053";"1.00";"8391135800538";"1"
"80054";"1.00";"8391135800545";"1"
"80055";"1.00";"8391135800552";"1"
"80056";"1.00";"8391135800569";"1"
"80057";"1.00";"8391135800576";"1"
"80058";"1.00";"8391135800583";"1"
"80060";"1.00";"8391135800606";"1"
"80061";"1.00";"8391135800613";"1"
"80062";"1.00";"8391135800620";"1"
"80063";"1.00";"8391135800637";"1"
"80064";"1.00";"8391135800644";"1"
"80065";"1.00";"8391135800651";"1"
"80066";"1.00";"9783881174848";"1"
"80069";"1.00";"8391135800699";"1"
"80070";"1.00";"8391135800705";"1"
"80071";"1.00";"8391135800712";"1"
"80072";"1.00";"8391135800729";"1"
"80073";"1.00";"8391135800736";"1"
"80074";"1.00";"8391135800743";"1"
"80075";"1.00";"8391135800750";"1"
"80076";"1.00";"8391135800767";"1"
"80077";"1.00";"8391135800774";"1"
"80078";"1.00";"8391135800781";"1"
"80079";"1.00";"8391135800798";"1"
"80080";"1.00";"8391135800804";"1"
"80081";"1.00";"8391135800811";"1"
"80082";"1.00";"8391135800828";"1"
"80083";"1.00";"8391135800835";"1"
"80084";"1.00";"8391135800842";"1"
"80085";"1.00";"8391135800859";"1"
"80086";"1.00";"8391135800866";"1"
"80087";"1.00";"8391135800873";"1"
"80088";"1.00";"9783881177795";"1"
"80089";"1.00";"9781445430300";"1"
"80090";"1.00";"9781445436586";"1"
"80091";"1.00";"8391135800910";"1"
"80092";"1.00";"8391135800927";"1"
"80093";"1.00";"8391135800934";"1"
"80098";"1.00";"8006911001343";"1"
"80098";"1.00";"695764800715";"0"
"80100";"1.00";"8391135801009";"1"
"80101";"1.00";"8391135801016";"1"
"80102";"1.00";"9783942983075";"1"
"80103";"1.00";"8391135801030";"1"
"81001";"1.00";"8391135810018";"1"
"81002";"1.00";"8391135810025";"1"
"81003";"1.00";"8391135810032";"1"
"81004";"1.00";"8391135810049";"1"
"81005";"1.00";"81005";"0"
"81005";"1.00";"8391135810056";"1"
"81006";"1.00";"81006";"0"
"81006";"1.00";"8391135810063";"1"
"81007";"1.00";"81007";"0"
"81007";"1.00";"8391135810070";"1"
"81008";"1.00";"81008";"0"
"81008";"1.00";"8391135810087";"1"
"81009";"1.00";"81009";"0"
"81009";"1.00";"8391135810094";"1"
"81010";"1.00";"81010";"0"
